 3.500e+00 -5.551e-17 -7.500e+00 -5.120e+00 
 3.500e+00  2.000e-01 -7.300e+00 -5.075e+00 
 3.500e+00  4.000e-01 -7.100e+00 -5.022e+00 
 3.500e+00  6.000e-01 -6.900e+00 -4.965e+00 
 3.500e+00  8.000e-01 -6.700e+00 -4.904e+00 
 3.500e+00  1.000e+00 -6.500e+00 -4.843e+00 
 3.525e+00 -8.000e+00 -1.543e+01 -3.314e+00 
 3.525e+00 -7.800e+00 -1.523e+01 -3.407e+00 
 3.525e+00 -7.600e+00 -1.503e+01 -3.500e+00 
 3.525e+00 -7.400e+00 -1.482e+01 -3.591e+00 
 3.525e+00 -7.200e+00 -1.462e+01 -3.680e+00 
 3.525e+00 -7.000e+00 -1.443e+01 -3.767e+00 
 3.525e+00 -6.800e+00 -1.422e+01 -3.851e+00 
 3.525e+00 -6.600e+00 -1.402e+01 -3.931e+00 
 3.525e+00 -6.400e+00 -1.382e+01 -4.007e+00 
 3.525e+00 -6.200e+00 -1.362e+01 -4.077e+00 
 3.525e+00 -6.000e+00 -1.342e+01 -4.140e+00 
 3.525e+00 -5.800e+00 -1.322e+01 -4.195e+00 
 3.525e+00 -5.600e+00 -1.302e+01 -4.242e+00 
 3.525e+00 -5.400e+00 -1.282e+01 -4.281e+00 
 3.525e+00 -5.200e+00 -1.262e+01 -4.312e+00 
 3.525e+00 -5.000e+00 -1.242e+01 -4.337e+00 
 3.525e+00 -4.800e+00 -1.222e+01 -4.356e+00 
 3.525e+00 -4.600e+00 -1.202e+01 -4.372e+00 
 3.525e+00 -4.400e+00 -1.182e+01 -4.388e+00 
 3.525e+00 -4.200e+00 -1.162e+01 -4.404e+00 
 3.525e+00 -4.000e+00 -1.142e+01 -4.422e+00 
 3.525e+00 -3.800e+00 -1.122e+01 -4.442e+00 
 3.525e+00 -3.600e+00 -1.102e+01 -4.466e+00 
 3.525e+00 -3.400e+00 -1.082e+01 -4.492e+00 
 3.525e+00 -3.200e+00 -1.062e+01 -4.520e+00 
 3.525e+00 -3.000e+00 -1.042e+01 -4.552e+00 
 3.525e+00 -2.800e+00 -1.022e+01 -4.587e+00 
 3.525e+00 -2.600e+00 -1.002e+01 -4.624e+00 
 3.525e+00 -2.400e+00 -9.825e+00 -4.664e+00 
 3.525e+00 -2.200e+00 -9.625e+00 -4.706e+00 
 3.525e+00 -2.000e+00 -9.425e+00 -4.749e+00 
 3.525e+00 -1.800e+00 -9.225e+00 -4.791e+00 
 3.525e+00 -1.600e+00 -9.025e+00 -4.831e+00 
 3.525e+00 -1.400e+00 -8.825e+00 -4.867e+00 
 3.525e+00 -1.200e+00 -8.625e+00 -4.897e+00 
 3.525e+00 -1.000e+00 -8.425e+00 -4.919e+00 
 3.525e+00 -8.000e-01 -8.225e+00 -4.931e+00 
 3.525e+00 -6.000e-01 -8.025e+00 -4.931e+00 
 3.525e+00 -4.000e-01 -7.825e+00 -4.919e+00 
 3.525e+00 -2.000e-01 -7.625e+00 -4.894e+00 
 3.525e+00 -5.551e-17 -7.425e+00 -4.856e+00 
 3.525e+00  2.000e-01 -7.225e+00 -4.808e+00 
 3.525e+00  4.000e-01 -7.025e+00 -4.751e+00 
 3.525e+00  6.000e-01 -6.825e+00 -4.687e+00 
 3.525e+00  8.000e-01 -6.625e+00 -4.618e+00 
 3.525e+00  1.000e+00 -6.425e+00 -4.548e+00 
 3.550e+00 -8.000e+00 -1.535e+01 -2.885e+00 
